"File Name","Record Length","Date/Time1","Date/Time2","Date/Time3","Field5","LOG:Time","LOG:Event","LOG:Category","LOG:Logger","LOG:Computer","LOG:User","LOG:Virus","LOG:File","LOG:WantedAction1","LOG:WantedAction2","LOG:RealAction","LOG:Virus_Type","LOG:Flags","LOG:Description","LOG:ScanID","LOG:New_Ext","LOG:Group_ID","LOG:Event_Data1","LOG:Event_Data2 (101_GUID/301_Actor PID)","LOG:Event_Data3 (301_Actor)","LOG:Event_Data4 (301_Event)","LOG:Event_Data5 (301_Target PID)","LOG:Event_Data6 (301_Target)","LOG:Event_Data7 (301_Target Process)","LOG:Event_Data8 (101_Virus)","LOG:Event_Data9","LOG:Event_Data10 (101_Remediation_Type_ID)","LOG:Event_Data11","LOG:Event_Data12","LOG:Event_Data13","LOG:VBin_ID","LOG:Virus_ID","LOG:Quarantine_Forward_Status","LOG:Access","LOG:SDN_Status","LOG:Compressed","LOG:Depth","LOG:Still_Infected","LOG:Def_Info","LOG:Def_Sequence_Number","LOG:Clean_Info","LOG:Delete_Info","LOG:Backup_ID","LOG:Parent","LOG:GUID","LOG:Client_Group","LOG:Address","LOG:Domain_Name","LOG:NT_Domain","LOG:MAC_Address","LOG:Version","LOG:Remote_Machine","LOG:Remote_Machine_IP","LOG:Action_1_Status","LOG:Action_2_Status","LOG:License_Feature_Name","LOG:License_Feature_Version","LOG:License_Serial_Number","LOG:License_Fulfillment_ID","LOG:License_Start_Date","LOG:License_Expiration_Date","LOG:License_LifeCycle","LOG:License_Seats_Total","LOG:License_Seats","LOG:Error_Code","LOG:License_Seats_Delta","Log:Eraser Status","LOG:Domain_GUID","LOG:Session_GUID","LOG:VBin_Session_ID","LOG:Login_Domain","LOG:Event_Data_2_1","LOG:Event_Data_2_Company_Name","LOG:Event_Data_2_Size (bytes)","LOG:Event_Data_2_Hash_Type","LOG:Event_Data_2_Hash","LOG:Event_Data_2_Product_Version","LOG:Event_Data_2_7","LOG:Event_Data_2_8","LOG:Event_Data_2_9","LOG:Event_Data_2_10","LOG:Event_Data_2_11","LOG:Event_Data_2_12","LOG:Event_Data_2_Product_Name","LOG:Event_Data_2_14","LOG:Event_Data_2_15","LOG:Event_Data_2_16","LOG:Event_Data_2_17","LOG:Eraser_Category_ID","LOG:Dynamic_Categoryset_ID","LOG:Subcategoryset_ID","LOG:Display_Name_To_Use","LOG:Reputation_Disposition","LOG:Reputation_Confidence","LOG:First_Seen","LOG:Reputation_Prevalence","LOG:Downloaded_URL","LOG:Creator_For_Dropper","LOG:CIDS_State","LOG:Behavior_Risk_Level","LOG:Detection_Type","LOG:Acknowledge_Text","LOG:VSIC_State","LOG:Scan_GUID","LOG:Scan_Duration","LOG:Scan_Start_Time","LOG:TargetApp","LOG:Scan_Command_GUID","LOG:Field115","LOG:Location","LOG:Filed117","LOG:Digital_Signatures_Signer","LOG:Digital_Signatures_Issuer","LOG:Digital_Signatures_Certificate_Thumbprint","LOG:Field121","LOG:Digital_Signatures_Serial_Number","LOG:Digital_Signatures_Signing_Time","LOG:Field124","LOG:Field125","LOG:Field126","LOG:Field127","LOG:Field128"
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AVMan.log","816","2020-08-19 10:44:14.153960","2020-08-19 10:42:19.000000","2020-08-19 10:42:19.000000","00000001","2020-08-19 10:42:19","SECURITY_SYMPROTECT_POLICYVIOLATION","Security","SymProtect","LG92868LB","SYSTEM","","","","","","","","C:\Program Files (x86)\Symantec\Symantec Endpoint Protection\14.2.5569.2100.105\Bin\ccSvcHst.exe","0","","0","301","5528","C:\\WINDOWS\\SYSTEM32\\RTKAUDUSERVICE64.EXE","55","5556","C:\\Program Files (x86)\\Symantec\\Symantec Endpoint Protection\\14.2.5569.2100.105\\Bin\\ccSvcHst.exe","C:\\Program Files (x86)\\Symantec\\Symantec Endpoint Protection\\14.2.5569.2100.105\\Bin\\ccSvcHst.exe","0","1","","","","","","","","0","","","","","","","","","","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","","","","","","","","","","","","","","","","","","","Success","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","Microsoft Windows Hardware Compatibility Publisher","Microsoft Windows Third Party Component CA 2012","5FB840AB811BC4BAB5C3B996FB2CC426CCC99449","81605136471","330000006D9DA53E87009D334900000000006D","2019-03-21 08:01:40","","0","","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AVMan.log","658","2020-08-19 10:49:14.276520","2020-08-19 09:15:05.000000","2020-08-19 09:15:05.000000","00000001","2020-08-19 09:15:05","ANOMALY_START","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{B28A9181-4B8B-44DB-A7C3-72E6DE3C2866}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","f3544582-a1a0-4c13-a372-11228c342f62","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-08-19 09:15:05","Normal","","0","Test VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AVMan.log","658","2020-08-19 10:49:14.277584","2020-08-19 09:15:05.000000","2020-08-19 09:15:05.000000","00000001","2020-08-19 09:15:05","ANOMALY_FINISH","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{B28A9181-4B8B-44DB-A7C3-72E6DE3C2866}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","f3544582-a1a0-4c13-a372-11228c342f62","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-08-19 09:15:05","Normal","","0","Test VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AVMan.log","816","2020-08-19 11:44:15.180050","2020-08-19 11:42:22.000000","2020-08-19 11:42:25.000000","00000002","2020-08-19 10:42:19","SECURITY_SYMPROTECT_POLICYVIOLATION","Security","SymProtect","LG92868LB","SYSTEM","","","","","","","","C:\Program Files (x86)\Symantec\Symantec Endpoint Protection\14.2.5569.2100.105\Bin\ccSvcHst.exe","0","","0","301","5528","C:\\WINDOWS\\SYSTEM32\\RTKAUDUSERVICE64.EXE","55","5556","C:\\Program Files (x86)\\Symantec\\Symantec Endpoint Protection\\14.2.5569.2100.105\\Bin\\ccSvcHst.exe","C:\\Program Files (x86)\\Symantec\\Symantec Endpoint Protection\\14.2.5569.2100.105\\Bin\\ccSvcHst.exe","0","1","","","","","","","","0","","","","","","","","","","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","","","","","","","","","","","","","","","","","","","Success","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","Microsoft Windows Hardware Compatibility Publisher","Microsoft Windows Third Party Component CA 2012","5FB840AB811BC4BAB5C3B996FB2CC426CCC99449","81605136471","330000006D9DA53E87009D334900000000006D","2019-03-21 08:01:40","","0","","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AVMan.log","816","2020-08-19 11:58:45.422666","2020-08-19 11:58:31.000000","2020-08-19 11:58:31.000000","00000001","2020-08-19 11:58:31","SECURITY_SYMPROTECT_POLICYVIOLATION","Security","SymProtect","LG92868LB","SYSTEM","","","","","","","","C:\Program Files (x86)\Symantec\Symantec Endpoint Protection\14.2.5569.2100.105\Bin\ccSvcHst.exe","0","","0","301","5528","C:\\WINDOWS\\SYSTEM32\\RTKAUDUSERVICE64.EXE","55","6864","C:\\Program Files (x86)\\Symantec\\Symantec Endpoint Protection\\14.2.5569.2100.105\\Bin\\ccSvcHst.exe","C:\\Program Files (x86)\\Symantec\\Symantec Endpoint Protection\\14.2.5569.2100.105\\Bin\\ccSvcHst.exe","0","1","","","","","","","","0","","","","","","","","","","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","","","","","","","","","","","","","","","","","","","Success","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","Microsoft Windows Hardware Compatibility Publisher","Microsoft Windows Third Party Component CA 2012","5FB840AB811BC4BAB5C3B996FB2CC426CCC99449","81605136471","330000006D9DA53E87009D334900000000006D","2019-03-21 08:01:40","","0","","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AVMan.log","658","2020-08-19 13:45:45.697088","2020-08-19 13:45:17.000000","2020-08-19 13:45:17.000000","00000001","2020-08-19 13:45:17","ANOMALY_START","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{E37409C8-635B-44FD-98F9-11230A0AA849}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","f5eeb723-afc4-4a37-976a-e9132124c90d","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-08-19 13:45:17","Normal","","0","Test VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AVMan.log","658","2020-08-19 13:45:45.697584","2020-08-19 13:45:17.000000","2020-08-19 13:45:17.000000","00000001","2020-08-19 13:45:17","ANOMALY_FINISH","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{E37409C8-635B-44FD-98F9-11230A0AA849}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","f5eeb723-afc4-4a37-976a-e9132124c90d","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-08-19 13:45:17","Normal","","0","Test VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AVMan.log","658","2020-08-19 16:19:16.119168","2020-08-19 16:14:56.000000","2020-08-19 16:14:56.000000","00000001","2020-08-19 16:14:56","ANOMALY_START","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{E66F1D3A-DC73-4C75-A8DA-6A89D818B881}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","867db43b-a18a-4a58-bf1c-13e6c51de01a","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-08-19 16:14:56","Normal","","0","Test VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AVMan.log","658","2020-08-19 16:19:16.119662","2020-08-19 16:14:56.000000","2020-08-19 16:14:56.000000","00000001","2020-08-19 16:14:56","ANOMALY_FINISH","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{E66F1D3A-DC73-4C75-A8DA-6A89D818B881}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","867db43b-a18a-4a58-bf1c-13e6c51de01a","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-08-19 16:14:56","Normal","","0","Test VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AVMan.log","658","2020-08-19 20:45:16.911000","2020-08-19 20:45:12.000000","2020-08-19 20:45:12.000000","00000001","2020-08-19 20:45:12","ANOMALY_START","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{F4380ADF-09ED-440E-8D12-793DB24C1E41}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","a3ed1bd2-966f-44eb-9cf7-b64aca1184a0","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-08-19 20:45:12","Normal","","0","Test VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AVMan.log","658","2020-08-19 20:45:16.911000","2020-08-19 20:45:12.000000","2020-08-19 20:45:12.000000","00000001","2020-08-19 20:45:12","ANOMALY_FINISH","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{F4380ADF-09ED-440E-8D12-793DB24C1E41}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","a3ed1bd2-966f-44eb-9cf7-b64aca1184a0","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-08-19 20:45:12","Normal","","0","Test VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AVMan.log","658","2020-08-20 00:34:17.691128","2020-08-20 00:32:15.000000","2020-08-20 00:32:15.000000","00000001","2020-08-20 00:32:15","ANOMALY_START","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{F40540D9-915C-43B0-818E-7F05897D1792}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","dcec9f02-afd8-4ddf-bbb3-ee9ba34b185d","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-08-20 00:32:15","Normal","","0","Test VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AVMan.log","658","2020-08-20 00:34:17.691128","2020-08-20 00:32:15.000000","2020-08-20 00:32:15.000000","00000001","2020-08-20 00:32:15","ANOMALY_FINISH","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{F40540D9-915C-43B0-818E-7F05897D1792}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","dcec9f02-afd8-4ddf-bbb3-ee9ba34b185d","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-08-20 00:32:15","Normal","","0","Test VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AVMan.log","658","2020-08-20 05:02:49.374460","2020-08-20 05:02:24.000000","2020-08-20 05:02:24.000000","00000001","2020-08-20 05:02:24","ANOMALY_START","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{B5CD95F0-BE0C-4313-A528-6FD36AD8A2B9}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","12dd2c41-cbdb-40b6-b6ba-409eca34751a","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-08-20 05:02:24","Normal","","0","Test VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AVMan.log","658","2020-08-20 05:02:49.375452","2020-08-20 05:02:24.000000","2020-08-20 05:02:24.000000","00000001","2020-08-20 05:02:24","ANOMALY_FINISH","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{B5CD95F0-BE0C-4313-A528-6FD36AD8A2B9}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","12dd2c41-cbdb-40b6-b6ba-409eca34751a","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-08-20 05:02:24","Normal","","0","Test VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AVMan.log","658","2020-08-20 09:29:20.734092","2020-08-20 09:26:28.000000","2020-08-20 09:26:28.000000","00000001","2020-08-20 09:26:28","ANOMALY_START","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{ADABC7EC-3D00-4BD3-966D-DF1017815C53}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","f425e49f-7c98-45ec-85d1-41ff417b1fec","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-08-20 09:26:28","Normal","","0","Test VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AVMan.log","658","2020-08-20 09:29:20.735642","2020-08-20 09:26:28.000000","2020-08-20 09:26:28.000000","00000001","2020-08-20 09:26:28","ANOMALY_FINISH","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{ADABC7EC-3D00-4BD3-966D-DF1017815C53}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","f425e49f-7c98-45ec-85d1-41ff417b1fec","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-08-20 09:26:28","Normal","","0","Test VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AVMan.log","658","2020-08-20 13:56:52.013882","2020-08-20 13:56:39.000000","2020-08-20 13:56:39.000000","00000001","2020-08-20 13:56:39","ANOMALY_START","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{ABE60497-3A19-4392-9849-349C9430562E}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","fc2e7a21-8566-48f1-8ac4-91b2148b7971","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-08-20 13:56:39","Normal","","0","Test VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","","",""
